,image,label
19233,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 5\171206_054903838_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 5\171206_054903838_Camera_5_bin.png
18682,F:\BaiDuData\data\Imgae\Road04\Record005\Camera 6\171206_054720872_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record005\Camera 6\171206_054720872_Camera_6_bin.png
5343,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064648573_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064648573_Camera_6_bin.png
11018,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 5\171206_030720666_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 5\171206_030720666_Camera_5_bin.png
15302,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 6\171206_054158774_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 6\171206_054158774_Camera_6_bin.png
5142,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064615308_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064615308_Camera_6_bin.png
1184,F:\BaiDuData\data\Imgae\Road02\Record003\Camera 5\170927_064051460_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record003\Camera 5\170927_064051460_Camera_5_bin.png
15180,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 6\171206_054145476_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 6\171206_054145476_Camera_6_bin.png
18517,F:\BaiDuData\data\Imgae\Road04\Record005\Camera 5\171206_054740718_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record005\Camera 5\171206_054740718_Camera_5_bin.png
5143,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064615450_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064615450_Camera_6_bin.png
4131,F:\BaiDuData\data\Imgae\Road02\Record006\Camera 6\170927_064508769_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record006\Camera 6\170927_064508769_Camera_6_bin.png
1006,F:\BaiDuData\data\Imgae\Road02\Record002\Camera 6\170927_064008715_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record002\Camera 6\170927_064008715_Camera_6_bin.png
4742,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 5\170927_064659003_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 5\170927_064659003_Camera_5_bin.png
5457,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064705558_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064705558_Camera_6_bin.png
6383,F:\BaiDuData\data\Imgae\Road03\Record002\Camera 6\171206_025857410_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record002\Camera 6\171206_025857410_Camera_6_bin.png
1147,F:\BaiDuData\data\Imgae\Road02\Record003\Camera 5\170927_064046613_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record003\Camera 5\170927_064046613_Camera_5_bin.png
20453,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 6\171206_054926691_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 6\171206_054926691_Camera_6_bin.png
9309,F:\BaiDuData\data\Imgae\Road03\Record006\Camera 5\171206_030422807_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record006\Camera 5\171206_030422807_Camera_5_bin.png
12149,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030635738_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030635738_Camera_6_bin.png
1547,F:\BaiDuData\data\Imgae\Road02\Record003\Camera 6\170927_064059582_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record003\Camera 6\170927_064059582_Camera_6_bin.png
4648,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 5\170927_064644997_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 5\170927_064644997_Camera_5_bin.png
12177,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030639406_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030639406_Camera_6_bin.png
12356,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030715536_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030715536_Camera_6_bin.png
21198,F:\BaiDuData\data\Imgae\Road04\Record007\Camera 5\171206_055135796_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record007\Camera 5\171206_055135796_Camera_5_bin.png
19519,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 5\171206_054940829_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 5\171206_054940829_Camera_5_bin.png
1588,F:\BaiDuData\data\Imgae\Road02\Record003\Camera 6\170927_064104952_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record003\Camera 6\170927_064104952_Camera_6_bin.png
11324,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 5\171206_030759941_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 5\171206_030759941_Camera_5_bin.png
17540,F:\BaiDuData\data\Imgae\Road04\Record003\Camera 6\171206_054515809_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record003\Camera 6\171206_054515809_Camera_6_bin.png
19102,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 5\171206_054846877_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 5\171206_054846877_Camera_5_bin.png
3113,F:\BaiDuData\data\Imgae\Road02\Record005\Camera 5\170927_064359673_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record005\Camera 5\170927_064359673_Camera_5_bin.png
626,F:\BaiDuData\data\Imgae\Road02\Record002\Camera 5\170927_063958136_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record002\Camera 5\170927_063958136_Camera_5_bin.png
13296,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054002034_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054002034_Camera_5_bin.png
20271,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 6\171206_054903128_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 6\171206_054903128_Camera_6_bin.png
6228,F:\BaiDuData\data\Imgae\Road03\Record002\Camera 5\171206_025928289_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record002\Camera 5\171206_025928289_Camera_5_bin.png
17903,F:\BaiDuData\data\Imgae\Road04\Record004\Camera 5\171206_054629315_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record004\Camera 5\171206_054629315_Camera_5_bin.png
11338,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 5\171206_030801537_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 5\171206_030801537_Camera_5_bin.png
20237,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 6\171206_054858660_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 6\171206_054858660_Camera_6_bin.png
9372,F:\BaiDuData\data\Imgae\Road03\Record006\Camera 5\171206_030433666_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record006\Camera 5\171206_030433666_Camera_5_bin.png
13308,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054003486_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054003486_Camera_5_bin.png
8127,F:\BaiDuData\data\Imgae\Road03\Record003\Camera 6\171206_030108596_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record003\Camera 6\171206_030108596_Camera_6_bin.png
5069,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064604943_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064604943_Camera_6_bin.png
3102,F:\BaiDuData\data\Imgae\Road02\Record005\Camera 5\170927_064358177_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record005\Camera 5\170927_064358177_Camera_5_bin.png
7515,F:\BaiDuData\data\Imgae\Road03\Record003\Camera 5\171206_030141240_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record003\Camera 5\171206_030141240_Camera_5_bin.png
6585,F:\BaiDuData\data\Imgae\Road03\Record002\Camera 6\171206_025924839_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record002\Camera 6\171206_025924839_Camera_6_bin.png
14065,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054139264_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054139264_Camera_5_bin.png
4219,F:\BaiDuData\data\Imgae\Road02\Record006\Camera 6\170927_064519753_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record006\Camera 6\170927_064519753_Camera_6_bin.png
6047,F:\BaiDuData\data\Imgae\Road03\Record002\Camera 5\171206_025904595_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record002\Camera 5\171206_025904595_Camera_5_bin.png
5353,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064650063_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064650063_Camera_6_bin.png
7532,F:\BaiDuData\data\Imgae\Road03\Record003\Camera 5\171206_030143657_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record003\Camera 5\171206_030143657_Camera_5_bin.png
7618,F:\BaiDuData\data\Imgae\Road03\Record003\Camera 6\171206_030005100_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record003\Camera 6\171206_030005100_Camera_6_bin.png
16073,F:\BaiDuData\data\Imgae\Road04\Record002\Camera 6\171206_054306715_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record002\Camera 6\171206_054306715_Camera_6_bin.png
2649,F:\BaiDuData\data\Imgae\Road02\Record004\Camera 6\170927_064245653_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record004\Camera 6\170927_064245653_Camera_6_bin.png
5051,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064602387_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064602387_Camera_6_bin.png
15863,F:\BaiDuData\data\Imgae\Road04\Record002\Camera 6\171206_054241306_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record002\Camera 6\171206_054241306_Camera_6_bin.png
17418,F:\BaiDuData\data\Imgae\Road04\Record003\Camera 6\171206_054450488_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record003\Camera 6\171206_054450488_Camera_6_bin.png
13977,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054127716_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054127716_Camera_5_bin.png
0,F:\BaiDuData\data\Imgae\Road02\Record001\Camera 5\170927_063811892_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record001\Camera 5\170927_063811892_Camera_5_bin.png
15257,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 6\171206_054153869_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 6\171206_054153869_Camera_6_bin.png
13672,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054041308_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054041308_Camera_5_bin.png
3268,F:\BaiDuData\data\Imgae\Road02\Record005\Camera 6\170927_064329216_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record005\Camera 6\170927_064329216_Camera_6_bin.png
8564,F:\BaiDuData\data\Imgae\Road03\Record004\Camera 5\171206_030228456_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record004\Camera 5\171206_030228456_Camera_5_bin.png
8960,F:\BaiDuData\data\Imgae\Road03\Record006\Camera 5\171206_030335548_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record006\Camera 5\171206_030335548_Camera_5_bin.png
12021,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030618970_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030618970_Camera_6_bin.png
10145,F:\BaiDuData\data\Imgae\Road03\Record006\Camera 6\171206_030422062_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record006\Camera 6\171206_030422062_Camera_6_bin.png
3565,F:\BaiDuData\data\Imgae\Road02\Record005\Camera 6\170927_064411097_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record005\Camera 6\170927_064411097_Camera_6_bin.png
12911,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030828152_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030828152_Camera_6_bin.png
4534,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 5\170927_064624768_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 5\170927_064624768_Camera_5_bin.png
13637,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054037773_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054037773_Camera_5_bin.png
20464,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 6\171206_054928033_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 6\171206_054928033_Camera_6_bin.png
12424,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030723288_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030723288_Camera_6_bin.png
13943,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054121183_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054121183_Camera_5_bin.png
16299,F:\BaiDuData\data\Imgae\Road04\Record003\Camera 5\171206_054354851_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record003\Camera 5\171206_054354851_Camera_5_bin.png
8693,F:\BaiDuData\data\Imgae\Road03\Record004\Camera 6\171206_030222442_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record004\Camera 6\171206_030222442_Camera_6_bin.png
17488,F:\BaiDuData\data\Imgae\Road04\Record003\Camera 6\171206_054508477_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record003\Camera 6\171206_054508477_Camera_6_bin.png
18234,F:\BaiDuData\data\Imgae\Road04\Record004\Camera 6\171206_054638609_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record004\Camera 6\171206_054638609_Camera_6_bin.png
3645,F:\BaiDuData\data\Imgae\Road02\Record006\Camera 5\170927_064443246_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record006\Camera 5\170927_064443246_Camera_5_bin.png
19018,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 5\171206_054834949_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 5\171206_054834949_Camera_5_bin.png
10609,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 5\171206_030615172_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 5\171206_030615172_Camera_5_bin.png
15872,F:\BaiDuData\data\Imgae\Road04\Record002\Camera 6\171206_054242395_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record002\Camera 6\171206_054242395_Camera_6_bin.png
11077,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 5\171206_030727391_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 5\171206_030727391_Camera_5_bin.png
5311,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 6\170927_064643805_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 6\170927_064643805_Camera_6_bin.png
6243,F:\BaiDuData\data\Imgae\Road03\Record002\Camera 5\171206_025930014_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record002\Camera 5\171206_025930014_Camera_5_bin.png
2495,F:\BaiDuData\data\Imgae\Road02\Record004\Camera 6\170927_064223278_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record004\Camera 6\170927_064223278_Camera_6_bin.png
13031,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030845010_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030845010_Camera_6_bin.png
20105,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 6\171206_054841197_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 6\171206_054841197_Camera_6_bin.png
12378,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030718044_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030718044_Camera_6_bin.png
14582,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 6\171206_054026361_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 6\171206_054026361_Camera_6_bin.png
14759,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 6\171206_054044237_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 6\171206_054044237_Camera_6_bin.png
15486,F:\BaiDuData\data\Imgae\Road04\Record002\Camera 5\171206_054248929_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record002\Camera 5\171206_054248929_Camera_5_bin.png
977,F:\BaiDuData\data\Imgae\Road02\Record002\Camera 6\170927_064004974_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record002\Camera 6\170927_064004974_Camera_6_bin.png
4130,F:\BaiDuData\data\Imgae\Road02\Record006\Camera 6\170927_064508646_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record006\Camera 6\170927_064508646_Camera_6_bin.png
362,F:\BaiDuData\data\Imgae\Road02\Record001\Camera 6\170927_063836690_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record001\Camera 6\170927_063836690_Camera_6_bin.png
2974,F:\BaiDuData\data\Imgae\Road02\Record005\Camera 5\170927_064340770_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record005\Camera 5\170927_064340770_Camera_5_bin.png
16139,F:\BaiDuData\data\Imgae\Road04\Record002\Camera 6\171206_054315040_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record002\Camera 6\171206_054315040_Camera_6_bin.png
15424,F:\BaiDuData\data\Imgae\Road04\Record002\Camera 5\171206_054241427_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record002\Camera 5\171206_054241427_Camera_5_bin.png
7292,F:\BaiDuData\data\Imgae\Road03\Record003\Camera 5\171206_030108893_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record003\Camera 5\171206_030108893_Camera_5_bin.png
20023,F:\BaiDuData\data\Imgae\Road04\Record006\Camera 6\171206_054828494_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record006\Camera 6\171206_054828494_Camera_6_bin.png
11744,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 5\171206_030857293_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 5\171206_030857293_Camera_5_bin.png
4606,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 5\170927_064638739_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 5\170927_064638739_Camera_5_bin.png
13187,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030904133_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030904133_Camera_6_bin.png
18010,F:\BaiDuData\data\Imgae\Road04\Record004\Camera 6\171206_054603644_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record004\Camera 6\171206_054603644_Camera_6_bin.png
17002,F:\BaiDuData\data\Imgae\Road04\Record003\Camera 6\171206_054344549_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record003\Camera 6\171206_054344549_Camera_6_bin.png
893,F:\BaiDuData\data\Imgae\Road02\Record002\Camera 6\170927_063954138_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record002\Camera 6\170927_063954138_Camera_6_bin.png
17829,F:\BaiDuData\data\Imgae\Road04\Record004\Camera 5\171206_054619103_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record004\Camera 5\171206_054619103_Camera_5_bin.png
6329,F:\BaiDuData\data\Imgae\Road03\Record002\Camera 5\171206_025940123_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record002\Camera 5\171206_025940123_Camera_5_bin.png
12701,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030759257_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030759257_Camera_6_bin.png
14149,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054148419_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054148419_Camera_5_bin.png
3423,F:\BaiDuData\data\Imgae\Road02\Record005\Camera 6\170927_064351785_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record005\Camera 6\170927_064351785_Camera_6_bin.png
14830,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 6\171206_054051408_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 6\171206_054051408_Camera_6_bin.png
4684,F:\BaiDuData\data\Imgae\Road02\Record007\Camera 5\170927_064650361_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road02\Label\Record007\Camera 5\170927_064650361_Camera_5_bin.png
14023,F:\BaiDuData\data\Imgae\Road04\Record001\Camera 5\171206_054133906_Camera_5.jpg,F:\BaiDuData\data\Label\Label_road04\Label\Record001\Camera 5\171206_054133906_Camera_5_bin.png
13200,F:\BaiDuData\data\Imgae\Road03\Record008\Camera 6\171206_030905615_Camera_6.jpg,F:\BaiDuData\data\Label\Label_road03\Label\Record008\Camera 6\171206_030905615_Camera_6_bin.png
